-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-50.0,
-5.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-5.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-5.0,
-50.0,
-5.0,
-5.0,
-50.0,
-50.0,
-5.0,
-50.0,
-5.0,
-5.0,
-5.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-5.0,
-5.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
-50.0,
